location,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
Location2,2002-07-27 00:00:00+00:00,21.5465,15.4965,18.404833
Location2,2002-07-28 00:00:00+00:00,27.4465,15.2465,21.748583
Location2,2002-07-29 00:00:00+00:00,29.4965,17.2465,23.99233
Location2,2002-07-30 00:00:00+00:00,29.4965,19.3965,24.648582
Location2,2002-07-31 00:00:00+00:00,28.6465,19.5965,24.400665
Location2,2002-08-01 00:00:00+00:00,28.7465,19.1965,23.563164
Location2,2002-08-02 00:00:00+00:00,22.4465,17.3465,19.479834
Location2,2002-08-03 00:00:00+00:00,24.4465,14.2465,19.704832
Location2,2002-08-04 00:00:00+00:00,25.2965,15.9965,20.511084
Location2,2002-08-05 00:00:00+00:00,22.2465,15.6965,18.542334
Location2,2002-08-06 00:00:00+00:00,22.5465,13.1465,18.59025
Location2,2002-08-07 00:00:00+00:00,22.3965,15.0965,18.798582
Location2,2002-08-08 00:00:00+00:00,23.2965,15.2965,18.859001
Location2,2002-08-09 00:00:00+00:00,23.7965,13.7465,18.89025
Location2,2002-08-10 00:00:00+00:00,24.3465,16.4965,20.002752
Location2,2002-08-11 00:00:00+00:00,25.7965,16.2965,21.125666
Location2,2002-08-12 00:00:00+00:00,18.4965,17.0465,17.71942
Location2,2002-08-13 00:00:00+00:00,17.9465,15.9965,16.750668
Location2,2002-08-14 00:00:00+00:00,21.4965,15.3465,18.423582
Location2,2002-08-15 00:00:00+00:00,23.1965,15.4965,19.59025
Location2,2002-08-16 00:00:00+00:00,24.4465,15.5465,19.66525
Location2,2002-08-17 00:00:00+00:00,25.4465,16.1465,21.296501
Location2,2002-08-18 00:00:00+00:00,26.2965,17.9465,21.888163
Location2,2002-08-19 00:00:00+00:00,27.2465,17.6965,22.496498
Location2,2002-08-20 00:00:00+00:00,26.3465,17.3465,21.704834
Location2,2002-08-21 00:00:00+00:00,26.0965,17.2465,21.488167
Location2,2002-08-22 00:00:00+00:00,24.9465,15.3465,20.027748
Location2,2002-08-23 00:00:00+00:00,26.0965,15.1965,20.525665
Location2,2002-08-24 00:00:00+00:00,26.8965,16.4465,21.473585
Location2,2002-08-25 00:00:00+00:00,25.6965,17.1465,21.375666
Location2,2002-08-26 00:00:00+00:00,27.5965,17.6465,22.244413
Location2,2002-08-27 00:00:00+00:00,27.1965,18.1965,22.733995
Location2,2002-08-28 00:00:00+00:00,26.8465,17.7465,22.204828
Location2,2002-08-29 00:00:00+00:00,25.2465,17.0965,21.377748
Location2,2002-08-30 00:00:00+00:00,24.8965,16.7465,20.975668
Location2,2002-08-31 00:00:00+00:00,25.2965,16.6965,20.792334
Location2,2003-06-01 00:00:00+00:00,25.5465,14.3965,20.456915
Location2,2003-06-02 00:00:00+00:00,27.8965,15.0465,22.2715
Location2,2003-06-03 00:00:00+00:00,28.0965,17.8465,23.617334
Location2,2003-06-04 00:00:00+00:00,30.5465,18.4465,25.161081
Location2,2003-06-05 00:00:00+00:00,31.0965,19.3465,24.894411
Location2,2003-06-06 00:00:00+00:00,24.4965,16.6465,20.115248
Location2,2003-06-07 00:00:00+00:00,27.3965,13.6965,21.892334
Location2,2003-06-08 00:00:00+00:00,31.0965,16.8465,24.583998
Location2,2003-06-09 00:00:00+00:00,22.5965,15.3465,19.454832
Location2,2003-06-10 00:00:00+00:00,27.4965,12.6465,21.352747
Location2,2003-06-11 00:00:00+00:00,25.8965,18.5965,22.496498
Location2,2003-06-12 00:00:00+00:00,28.6465,15.1965,22.434
Location2,2003-06-13 00:00:00+00:00,23.4965,16.0465,19.673584
Location2,2003-06-14 00:00:00+00:00,22.8965,13.4465,18.583998
Location2,2003-06-15 00:00:00+00:00,22.0965,14.5465,18.429834
Location2,2003-06-16 00:00:00+00:00,20.8465,14.2465,18.236084
Location2,2003-06-17 00:00:00+00:00,24.1465,14.8965,19.42775
Location2,2003-06-18 00:00:00+00:00,19.3965,15.4965,17.627748
Location2,2003-06-19 00:00:00+00:00,21.9965,14.5465,18.154833
Location2,2003-06-20 00:00:00+00:00,19.1965,13.0965,16.315248
Location2,2003-06-21 00:00:00+00:00,18.0965,11.9965,15.106918
Location2,2003-06-22 00:00:00+00:00,20.8465,11.4465,16.304832
Location2,2003-06-23 00:00:00+00:00,32.7465,14.3465,22.736082
Location2,2003-06-24 00:00:00+00:00,22.7465,15.3965,18.925667
Location2,2003-06-25 00:00:00+00:00,20.8465,13.0965,16.498585
Location2,2003-06-26 00:00:00+00:00,20.3465,13.2965,16.658998
Location2,2003-06-27 00:00:00+00:00,22.8965,12.9965,18.311085
Location2,2003-06-28 00:00:00+00:00,25.0465,12.5965,19.900665
Location2,2003-06-29 00:00:00+00:00,27.0965,15.8965,22.061083
Location2,2003-06-30 00:00:00+00:00,26.0965,16.5465,21.267336
Location2,2003-07-01 00:00:00+00:00,21.0965,15.946501,18.536085
Location2,2003-07-02 00:00:00+00:00,22.8965,15.7465,18.927752
Location2,2003-07-03 00:00:00+00:00,21.9465,14.8465,18.288164
Location2,2003-07-04 00:00:00+00:00,21.1965,14.7465,17.584002
Location2,2003-07-05 00:00:00+00:00,18.0965,13.8465,15.823585
Location2,2003-07-06 00:00:00+00:00,19.4965,14.3965,16.500666
Location2,2003-07-07 00:00:00+00:00,19.3465,13.8465,16.694416
Location2,2003-07-08 00:00:00+00:00,21.5965,14.1465,18.0715
Location2,2003-07-09 00:00:00+00:00,21.1465,14.8965,17.848583
Location2,2003-07-10 00:00:00+00:00,19.3965,14.2965,16.563166
Location2,2003-07-11 00:00:00+00:00,24.9465,12.1965,19.679832
Location2,2003-07-12 00:00:00+00:00,20.5465,14.9465,18.044416
Location2,2003-07-13 00:00:00+00:00,19.8465,13.3965,17.056917
Location2,2003-07-14 00:00:00+00:00,24.3965,13.0465,19.392334
Location2,2003-07-15 00:00:00+00:00,25.8965,15.0965,21.419416
Location2,2003-07-16 00:00:00+00:00,29.3465,17.3465,24.131918
Location2,2003-07-17 00:00:00+00:00,29.4465,18.0965,23.24025
Location2,2003-07-18 00:00:00+00:00,24.5465,16.8965,20.950666
Location2,2003-07-19 00:00:00+00:00,27.2965,16.2965,22.806915
Location2,2003-07-20 00:00:00+00:00,30.1965,17.5465,24.758997
Location2,2003-07-21 00:00:00+00:00,32.4465,20.0465,25.41733
Location2,2003-07-22 00:00:00+00:00,27.2965,19.1965,22.51108
Location2,2003-07-23 00:00:00+00:00,26.2465,17.4465,22.031916
Location2,2003-07-24 00:00:00+00:00,28.4965,16.8965,22.509
Location2,2003-07-25 00:00:00+00:00,24.3965,17.7465,20.5965
Location2,2003-07-26 00:00:00+00:00,25.1465,18.2965,21.346498
Location2,2003-07-27 00:00:00+00:00,32.296497,19.1965,24.886086
Location2,2003-07-28 00:00:00+00:00,23.5965,17.5965,20.344414
Location2,2003-07-29 00:00:00+00:00,24.2965,15.8965,20.225668
Location2,2003-07-30 00:00:00+00:00,25.4965,14.3965,20.669415
Location2,2003-07-31 00:00:00+00:00,24.7465,15.946501,20.973581
Location2,2003-08-01 00:00:00+00:00,28.7465,16.6465,23.41525
Location2,2003-08-02 00:00:00+00:00,29.7465,19.1465,24.944418
Location2,2003-08-03 00:00:00+00:00,30.4965,19.4965,25.469414
Location2,2003-08-04 00:00:00+00:00,29.9465,20.3465,25.067335
Location2,2003-08-05 00:00:00+00:00,28.5965,17.9965,23.3965
Location2,2003-08-06 00:00:00+00:00,27.7465,17.4965,22.892334
Location2,2003-08-07 00:00:00+00:00,29.2465,16.7965,23.363167
Location2,2003-08-08 00:00:00+00:00,31.3465,16.7465,24.82775
Location2,2003-08-09 00:00:00+00:00,32.096497,17.7965,25.713165
Location2,2003-08-10 00:00:00+00:00,28.9465,19.5965,24.058998
Location2,2003-08-11 00:00:00+00:00,27.5465,17.2965,22.538168
Location2,2003-08-12 00:00:00+00:00,32.346497,16.5465,25.438166
Location2,2003-08-13 00:00:00+00:00,34.1465,22.4965,27.725662
Location2,2003-08-14 00:00:00+00:00,24.1465,18.0465,21.206919
Location2,2003-08-15 00:00:00+00:00,22.1465,15.5965,19.088167
Location2,2003-08-16 00:00:00+00:00,23.1965,14.3465,18.773582
Location2,2003-08-17 00:00:00+00:00,25.8965,12.7465,20.242332
Location2,2003-08-18 00:00:00+00:00,31.4965,18.2465,24.131918
Location2,2003-08-19 00:00:00+00:00,24.9965,18.6465,21.450668
Location2,2003-08-20 00:00:00+00:00,23.2965,15.8965,19.413166
Location2,2003-08-21 00:00:00+00:00,25.0465,13.4965,20.242334
Location2,2003-08-22 00:00:00+00:00,25.9465,15.8965,21.256918
Location2,2003-08-23 00:00:00+00:00,22.2465,16.7965,19.598581
Location2,2003-08-24 00:00:00+00:00,20.8965,14.1965,17.950666
Location2,2003-08-25 00:00:00+00:00,23.6965,14.5465,19.31108
Location2,2003-08-26 00:00:00+00:00,24.2965,12.6465,18.967333
Location2,2003-08-27 00:00:00+00:00,18.6465,13.9465,16.223583
Location2,2003-08-28 00:00:00+00:00,20.2965,12.1465,16.540247
Location2,2003-08-29 00:00:00+00:00,24.1965,12.7465,17.333998
Location2,2003-08-30 00:00:00+00:00,19.6465,13.7465,16.171501
Location2,2003-08-31 00:00:00+00:00,18.0965,11.7465,14.488166
Location2,2004-06-01 00:00:00+00:00,21.0465,12.3465,15.981917
Location2,2004-06-02 00:00:00+00:00,18.8465,12.4465,15.379833
Location2,2004-06-03 00:00:00+00:00,22.0465,12.4965,17.450666
Location2,2004-06-04 00:00:00+00:00,19.9965,11.8465,15.581917
Location2,2004-06-05 00:00:00+00:00,18.0465,11.2965,14.74025
Location2,2004-06-06 00:00:00+00:00,18.7965,10.0465,15.217332
Location2,2004-06-07 00:00:00+00:00,22.0965,10.6465,17.379833
Location2,2004-06-08 00:00:00+00:00,24.3465,14.5965,19.746496
Location2,2004-06-09 00:00:00+00:00,21.6465,13.7465,17.677752
Location2,2004-06-10 00:00:00+00:00,23.3965,15.796499,19.838167
Location2,2004-06-11 00:00:00+00:00,22.8465,15.6465,18.74025
Location2,2004-06-12 00:00:00+00:00,18.1965,12.6465,15.454834
Location2,2004-06-13 00:00:00+00:00,19.0965,11.5465,15.394416
Location2,2004-06-14 00:00:00+00:00,19.1465,11.2465,15.761085
Location2,2004-06-15 00:00:00+00:00,22.3465,12.9965,17.904833
Location2,2004-06-16 00:00:00+00:00,15.0965,10.8965,13.190249
Location2,2004-06-17 00:00:00+00:00,21.3465,9.0965,14.171501
Location2,2004-06-18 00:00:00+00:00,17.5465,11.2965,14.084
Location2,2004-06-19 00:00:00+00:00,16.7465,10.2965,13.917333
Location2,2004-06-20 00:00:00+00:00,17.7965,7.8465004,13.690249
Location2,2004-06-21 00:00:00+00:00,18.3965,9.5465,14.70275
Location2,2004-06-22 00:00:00+00:00,20.7965,11.3465,16.261084
Location2,2004-06-23 00:00:00+00:00,22.5965,12.6965,17.95275
Location2,2004-06-24 00:00:00+00:00,19.0465,14.0965,16.859
Location2,2004-06-25 00:00:00+00:00,17.9465,12.2965,14.848582
Location2,2004-06-26 00:00:00+00:00,17.6465,11.3965,14.517333
Location2,2004-06-27 00:00:00+00:00,21.3965,10.7965,16.523582
Location2,2004-06-28 00:00:00+00:00,19.9465,13.4465,16.80275
Location2,2004-06-29 00:00:00+00:00,18.7965,11.4965,15.131913
Location2,2004-06-30 00:00:00+00:00,20.5965,11.8465,16.615248
Location2,2004-07-01 00:00:00+00:00,22.3465,13.6965,17.467333
Location2,2004-07-02 00:00:00+00:00,19.7465,11.6465,15.825665
Location2,2004-07-03 00:00:00+00:00,18.4465,12.1965,15.167332
Location2,2004-07-04 00:00:00+00:00,20.1965,11.8965,16.354834
Location2,2004-07-05 00:00:00+00:00,18.5465,12.5965,15.8881645
Location2,2004-07-06 00:00:00+00:00,18.8965,11.2965,15.308999
Location2,2004-07-07 00:00:00+00:00,22.5965,9.5465,17.4215
Location2,2004-07-08 00:00:00+00:00,26.4465,15.6465,20.523582
Location2,2004-07-09 00:00:00+00:00,21.6465,15.4465,18.448584
Location2,2004-07-10 00:00:00+00:00,18.7965,13.3465,15.550667
Location2,2004-07-11 00:00:00+00:00,18.7965,11.3965,15.413166
Location2,2004-07-12 00:00:00+00:00,17.0465,12.7465,14.1465
Location2,2004-07-13 00:00:00+00:00,16.1465,11.5965,13.663167
Location2,2004-07-14 00:00:00+00:00,17.7465,10.6965,14.538166
Location2,2004-07-15 00:00:00+00:00,20.7465,12.7965,16.936085
Location2,2004-07-16 00:00:00+00:00,20.7965,15.0965,17.875666
Location2,2004-07-17 00:00:00+00:00,25.8965,13.7965,20.642332
Location2,2004-07-18 00:00:00+00:00,27.6465,18.6465,23.071497
Location2,2004-07-19 00:00:00+00:00,23.9465,17.4465,20.984
Location2,2004-07-20 00:00:00+00:00,28.6465,16.0465,21.863169
Location2,2004-07-21 00:00:00+00:00,24.6965,17.7465,21.006918
Location2,2004-07-22 00:00:00+00:00,20.8965,15.1465,18.267334
Location2,2004-07-23 00:00:00+00:00,26.3965,13.0465,20.438166
Location2,2004-07-24 00:00:00+00:00,23.5465,17.4965,20.286081
Location2,2004-07-25 00:00:00+00:00,21.9465,14.3465,18.454834
Location2,2004-07-26 00:00:00+00:00,18.6465,12.6965,15.086082
Location2,2004-07-27 00:00:00+00:00,18.9965,11.4465,15.477749
Location2,2004-07-28 00:00:00+00:00,20.7465,12.3965,17.18608
Location2,2004-07-29 00:00:00+00:00,23.2465,12.2965,18.319418
Location2,2004-07-30 00:00:00+00:00,25.7965,14.5965,20.4965
Location2,2004-07-31 00:00:00+00:00,27.4965,14.5965,21.884
Location2,2004-08-01 00:00:00+00:00,23.9965,16.3465,20.392332
Location2,2004-08-02 00:00:00+00:00,23.2965,14.9465,19.786085
Location2,2004-08-03 00:00:00+00:00,24.3965,14.1965,20.07775
Location2,2004-08-04 00:00:00+00:00,26.8965,15.0965,21.881914
Location2,2004-08-05 00:00:00+00:00,27.7965,17.6465,23.386086
Location2,2004-08-06 00:00:00+00:00,26.9465,18.1465,22.509
Location2,2004-08-07 00:00:00+00:00,26.0465,17.6465,22.215248
Location2,2004-08-08 00:00:00+00:00,26.9965,18.1965,22.950666
Location2,2004-08-09 00:00:00+00:00,28.1965,17.6465,23.246498
Location2,2004-08-10 00:00:00+00:00,28.9965,17.9465,23.91733
Location2,2004-08-11 00:00:00+00:00,29.0465,19.0465,24.51108
Location2,2004-08-12 00:00:00+00:00,29.8465,19.5965,25.084
Location2,2004-08-13 00:00:00+00:00,22.5465,16.4965,19.49858
Location2,2004-08-14 00:00:00+00:00,21.8965,15.796499,18.586082
Location2,2004-08-15 00:00:00+00:00,24.2465,13.6465,19.64858
Location2,2004-08-16 00:00:00+00:00,26.8965,15.946501,21.6965
Location2,2004-08-17 00:00:00+00:00,25.8465,18.4465,22.171501
Location2,2004-08-18 00:00:00+00:00,26.6965,18.2465,22.261084
Location2,2004-08-19 00:00:00+00:00,26.5465,19.9465,22.744415
Location2,2004-08-20 00:00:00+00:00,23.5965,16.8965,20.325666
Location2,2004-08-21 00:00:00+00:00,21.1965,14.7465,17.292334
Location2,2004-08-22 00:00:00+00:00,19.1965,12.7965,15.929832
Location2,2004-08-23 00:00:00+00:00,20.6965,10.5465,16.913164
Location2,2004-08-24 00:00:00+00:00,25.1465,15.2965,18.652748
Location2,2004-08-25 00:00:00+00:00,20.8465,14.4965,17.331915
Location2,2004-08-26 00:00:00+00:00,20.2465,13.7465,16.563166
Location2,2004-08-27 00:00:00+00:00,19.9965,14.0465,16.169416
Location2,2004-08-28 00:00:00+00:00,21.3965,14.7465,17.386082
Location2,2004-08-29 00:00:00+00:00,21.0965,14.6465,17.231916
Location2,2004-08-30 00:00:00+00:00,18.4965,13.2965,16.273584
Location2,2004-08-31 00:00:00+00:00,18.3465,11.7965,14.869418
Location2,2005-06-01 00:00:00+00:00,13.4465,7.3965,10.6694145
Location2,2005-06-02 00:00:00+00:00,17.5465,7.8465004,13.556915
Location2,2005-06-03 00:00:00+00:00,25.2465,12.5965,19.469414
Location2,2005-06-04 00:00:00+00:00,20.5965,13.3965,18.000666
Location2,2005-06-05 00:00:00+00:00,17.2965,11.7965,14.229832
Location2,2005-06-06 00:00:00+00:00,14.6965,9.6465,12.315251
Location2,2005-06-07 00:00:00+00:00,13.9965,7.5965,10.567334
Location2,2005-06-08 00:00:00+00:00,15.1465,8.6465,11.700665
Location2,2005-06-09 00:00:00+00:00,16.7965,7.6465,12.967334
Location2,2005-06-10 00:00:00+00:00,16.8965,9.9965,12.723582
Location2,2005-06-11 00:00:00+00:00,13.4965,8.2965,10.859001
Location2,2005-06-12 00:00:00+00:00,14.7465,7.2465,11.334
Location2,2005-06-13 00:00:00+00:00,19.3465,8.9965,14.469417
Location2,2005-06-14 00:00:00+00:00,25.2465,10.7965,17.911083
Location2,2005-06-15 00:00:00+00:00,23.0965,14.4465,18.838165
Location2,2005-06-16 00:00:00+00:00,24.8465,12.7965,20.040249
Location2,2005-06-17 00:00:00+00:00,21.2465,16.2465,19.190248
Location2,2005-06-18 00:00:00+00:00,21.2465,13.3965,17.190248
Location2,2005-06-19 00:00:00+00:00,22.9965,11.7465,18.025665
Location2,2005-06-20 00:00:00+00:00,24.6965,12.9965,19.388166
Location2,2005-06-21 00:00:00+00:00,28.8465,13.9465,22.554834
Location2,2005-06-22 00:00:00+00:00,21.9465,16.0965,19.054832
Location2,2005-06-23 00:00:00+00:00,25.0465,13.4465,19.988165
Location2,2005-06-24 00:00:00+00:00,29.6965,15.8965,23.573584
Location2,2005-06-25 00:00:00+00:00,30.8465,17.7965,23.494415
Location2,2005-06-26 00:00:00+00:00,23.7465,15.5965,19.704832
Location2,2005-06-27 00:00:00+00:00,24.0465,15.2465,19.750666
Location2,2005-06-28 00:00:00+00:00,23.1465,13.4465,18.396498
Location2,2005-06-29 00:00:00+00:00,24.3965,13.1965,19.78192
Location2,2005-06-30 00:00:00+00:00,22.7465,15.5465,18.873583
Location2,2005-07-01 00:00:00+00:00,20.2965,14.9465,16.992332
Location2,2005-07-02 00:00:00+00:00,21.7465,14.5465,18.061083
Location2,2005-07-03 00:00:00+00:00,23.9965,14.7965,20.190248
Location2,2005-07-04 00:00:00+00:00,26.2965,16.6965,22.236086
Location2,2005-07-05 00:00:00+00:00,20.5465,11.4465,14.254833
Location2,2005-07-06 00:00:00+00:00,16.8965,11.3965,14.079834
Location2,2005-07-07 00:00:00+00:00,20.3465,12.9965,16.048584
Location2,2005-07-08 00:00:00+00:00,16.1465,11.9465,14.402748
Location2,2005-07-09 00:00:00+00:00,20.6965,12.7465,16.834
Location2,2005-07-10 00:00:00+00:00,25.4965,15.7465,20.394415
Location2,2005-07-11 00:00:00+00:00,25.9965,16.1965,21.300665
Location2,2005-07-12 00:00:00+00:00,27.4465,18.0965,22.836082
Location2,2005-07-13 00:00:00+00:00,27.2965,16.0965,22.517334
Location2,2005-07-14 00:00:00+00:00,25.9465,16.8965,21.675665
Location2,2005-07-15 00:00:00+00:00,28.9465,16.2465,22.515251
Location2,2005-07-16 00:00:00+00:00,22.4465,16.5465,19.356916
Location2,2005-07-17 00:00:00+00:00,21.9465,14.2465,17.596498
Location2,2005-07-18 00:00:00+00:00,24.7965,13.7965,19.881918
Location2,2005-07-19 00:00:00+00:00,22.9465,17.2965,19.854834
Location2,2005-07-20 00:00:00+00:00,20.3965,12.9965,17.200665
Location2,2005-07-21 00:00:00+00:00,14.4465,12.6965,13.538165
Location2,2005-07-22 00:00:00+00:00,20.0465,13.1465,15.900666
Location2,2005-07-23 00:00:00+00:00,15.5965,12.3465,14.054832
Location2,2005-07-24 00:00:00+00:00,22.0965,13.0465,17.400667
Location2,2005-07-25 00:00:00+00:00,23.9965,16.2465,19.229832
Location2,2005-07-26 00:00:00+00:00,21.4465,15.5965,18.150667
Location2,2005-07-27 00:00:00+00:00,24.6465,14.4465,19.415249
Location2,2005-07-28 00:00:00+00:00,30.6465,17.8965,24.556915
Location2,2005-07-29 00:00:00+00:00,30.6965,20.7965,25.646498
Location2,2005-07-30 00:00:00+00:00,25.9965,19.1465,22.52983
Location2,2005-07-31 00:00:00+00:00,23.7965,16.1465,20.077751
Location2,2005-08-01 00:00:00+00:00,22.4465,14.5965,17.925665
Location2,2005-08-02 00:00:00+00:00,21.4465,12.1965,17.444418
Location2,2005-08-03 00:00:00+00:00,17.7465,14.4465,15.615251
Location2,2005-08-04 00:00:00+00:00,19.2465,13.2965,16.125666
Location2,2005-08-05 00:00:00+00:00,20.5465,11.7965,16.536085
Location2,2005-08-06 00:00:00+00:00,17.8965,11.3465,14.765247
Location2,2005-08-07 00:00:00+00:00,16.2465,9.7965,12.759002
Location2,2005-08-08 00:00:00+00:00,17.4965,9.8965,13.717332
Location2,2005-08-09 00:00:00+00:00,16.0465,11.6465,13.819417
Location2,2005-08-10 00:00:00+00:00,16.9465,11.9465,14.154831
Location2,2005-08-11 00:00:00+00:00,17.5465,12.5965,15.092332
Location2,2005-08-12 00:00:00+00:00,19.8965,12.5965,16.27775
Location2,2005-08-13 00:00:00+00:00,17.3965,12.5465,14.734
Location2,2005-08-14 00:00:00+00:00,18.4965,11.8465,15.023585
Location2,2005-08-15 00:00:00+00:00,20.1965,12.3465,16.319418
Location2,2005-08-16 00:00:00+00:00,20.4465,12.4465,16.763166
Location2,2005-08-17 00:00:00+00:00,20.0465,12.7465,16.463167
Location2,2005-08-18 00:00:00+00:00,23.9965,12.3465,18.575666
Location2,2005-08-19 00:00:00+00:00,25.2465,14.4965,20.073582
Location2,2005-08-20 00:00:00+00:00,25.1465,16.4965,20.604834
Location2,2005-08-21 00:00:00+00:00,25.8465,15.6465,20.536081
Location2,2005-08-22 00:00:00+00:00,24.9465,15.1965,20.348581
Location2,2005-08-23 00:00:00+00:00,18.8965,15.8465,17.21525
Location2,2005-08-24 00:00:00+00:00,20.8965,15.1465,17.423582
Location2,2005-08-25 00:00:00+00:00,19.6465,14.3965,16.908998
Location2,2005-08-26 00:00:00+00:00,18.0965,12.2965,15.148582
Location2,2005-08-27 00:00:00+00:00,19.5465,11.1965,15.636082
Location2,2005-08-28 00:00:00+00:00,21.9965,11.3965,17.11525
Location2,2005-08-29 00:00:00+00:00,25.8465,12.1465,19.367334
Location2,2005-08-30 00:00:00+00:00,24.1965,13.9465,19.4465
Location2,2005-08-31 00:00:00+00:00,24.7465,14.5465,19.623583
Location2,2006-06-01 00:00:00+00:00,12.7465,5.6965,9.398583
Location2,2006-06-02 00:00:00+00:00,16.1965,4.5965,11.392334
Location2,2006-06-03 00:00:00+00:00,14.7465,8.2465,11.125668
Location2,2006-06-04 00:00:00+00:00,12.3965,8.1965,10.331917
Location2,2006-06-05 00:00:00+00:00,12.5465,7.5465,10.148583
Location2,2006-06-06 00:00:00+00:00,15.9965,7.8964996,11.915249
Location2,2006-06-07 00:00:00+00:00,17.4965,5.9965,12.925667
Location2,2006-06-08 00:00:00+00:00,19.8965,8.7465,15.111084
Location2,2006-06-09 00:00:00+00:00,20.9465,9.9465,16.325666
Location2,2006-06-10 00:00:00+00:00,22.3465,11.2465,17.134
Location2,2006-06-11 00:00:00+00:00,24.3965,11.2465,18.852747
Location2,2006-06-12 00:00:00+00:00,27.1965,13.6465,21.367334
Location2,2006-06-13 00:00:00+00:00,28.6465,15.5965,23.036087
Location2,2006-06-14 00:00:00+00:00,28.7965,15.8965,23.398582
Location2,2006-06-15 00:00:00+00:00,27.9465,17.2465,22.85275
Location2,2006-06-16 00:00:00+00:00,23.6965,17.2465,20.100666
Location2,2006-06-17 00:00:00+00:00,19.7465,14.0965,16.542334
Location2,2006-06-18 00:00:00+00:00,23.5465,12.3465,18.325666
Location2,2006-06-19 00:00:00+00:00,29.0965,15.2965,22.300667
Location2,2006-06-20 00:00:00+00:00,27.0965,17.4965,22.752748
Location2,2006-06-21 00:00:00+00:00,26.3965,17.8965,22.34233
Location2,2006-06-22 00:00:00+00:00,22.7965,15.946501,19.646502
Location2,2006-06-23 00:00:00+00:00,19.9465,14.0965,17.392332
Location2,2006-06-24 00:00:00+00:00,24.5965,14.8965,20.294416
Location2,2006-06-25 00:00:00+00:00,29.8465,17.3965,24.46108
Location2,2006-06-26 00:00:00+00:00,27.3465,20.2965,23.831911
Location2,2006-06-27 00:00:00+00:00,26.7465,18.1965,21.979834
Location2,2006-06-28 00:00:00+00:00,21.9965,16.4465,19.073584
Location2,2006-06-29 00:00:00+00:00,22.6965,15.0965,18.677752
Location2,2006-06-30 00:00:00+00:00,19.5465,14.8465,17.100664
Location2,2006-07-01 00:00:00+00:00,25.7965,14.4965,20.694416
Location2,2006-07-02 00:00:00+00:00,26.4965,15.6465,21.6715
Location2,2006-07-03 00:00:00+00:00,27.2965,16.1465,21.956915
Location2,2006-07-04 00:00:00+00:00,28.7465,15.6465,22.981916
Location2,2006-07-05 00:00:00+00:00,30.1965,18.4965,24.829828
Location2,2006-07-06 00:00:00+00:00,31.4465,19.1965,25.6965
Location2,2006-07-07 00:00:00+00:00,29.8965,19.5465,24.117332
Location2,2006-07-08 00:00:00+00:00,23.5465,18.5465,20.586086
Location2,2006-07-09 00:00:00+00:00,27.3965,16.9465,22.7715
Location2,2006-07-10 00:00:00+00:00,27.4965,19.5965,23.606916
Location2,2006-07-11 00:00:00+00:00,30.7965,18.3465,25.413164
Location2,2006-07-12 00:00:00+00:00,28.0465,19.4965,23.944418
Location2,2006-07-13 00:00:00+00:00,30.0965,19.9465,24.361084
Location2,2006-07-14 00:00:00+00:00,22.5465,16.7465,20.140251
Location2,2006-07-15 00:00:00+00:00,24.0465,14.4465,19.4965
Location2,2006-07-16 00:00:00+00:00,21.9965,14.2465,18.875666
Location2,2006-07-17 00:00:00+00:00,27.0465,14.3465,21.231915
Location2,2006-07-18 00:00:00+00:00,30.3965,15.1965,24.019417
Location2,2006-07-19 00:00:00+00:00,32.046497,17.2465,25.709
Location2,2006-07-20 00:00:00+00:00,34.7465,19.0465,28.152754
Location2,2006-07-21 00:00:00+00:00,31.2465,23.0965,27.111082
Location2,2006-07-22 00:00:00+00:00,31.2465,20.1965,25.9465
Location2,2006-07-23 00:00:00+00:00,30.3965,20.9965,26.09025
Location2,2006-07-24 00:00:00+00:00,29.2465,21.0465,25.363165
Location2,2006-07-25 00:00:00+00:00,30.0965,19.5965,25.517332
Location2,2006-07-26 00:00:00+00:00,32.046497,20.7465,26.929832
Location2,2006-07-27 00:00:00+00:00,33.846497,21.4965,28.26108
Location2,2006-07-28 00:00:00+00:00,30.7465,23.0465,26.444414
Location2,2006-07-29 00:00:00+00:00,27.0965,20.6965,23.475668
Location2,2006-07-30 00:00:00+00:00,28.3965,19.0465,24.27358
Location2,2006-07-31 00:00:00+00:00,26.9965,19.3965,23.259
Location2,2006-08-01 00:00:00+00:00,26.4465,16.8465,21.588165
Location2,2006-08-02 00:00:00+00:00,23.0965,15.3465,18.60275
Location2,2006-08-03 00:00:00+00:00,21.9465,14.2965,18.475668
Location2,2006-08-04 00:00:00+00:00,23.3965,15.6965,18.486082
Location2,2006-08-05 00:00:00+00:00,18.3965,15.1965,16.298584
Location2,2006-08-06 00:00:00+00:00,20.2465,15.4965,17.59025
Location2,2006-08-07 00:00:00+00:00,23.1965,16.2965,19.800669
Location2,2006-08-08 00:00:00+00:00,22.3965,16.2965,19.16525
Location2,2006-08-09 00:00:00+00:00,20.6965,15.4465,17.919418
Location2,2006-08-10 00:00:00+00:00,19.6965,14.3965,16.783998
Location2,2006-08-11 00:00:00+00:00,19.5965,13.1465,16.361084
Location2,2006-08-12 00:00:00+00:00,19.9465,12.8465,16.523584
Location2,2006-08-13 00:00:00+00:00,16.5965,11.5965,14.629833
Location2,2006-08-14 00:00:00+00:00,20.7465,11.2465,16.561083
Location2,2006-08-15 00:00:00+00:00,20.4965,12.8965,16.286083
